date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:44%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_345x345@2x.png?v=1662486327	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_345x345@2xc364.png	(from https://awokendreams.shop/collections/all)
14:30:51	387702/387702	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:30:44%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_345x345@2x.png?v=1662486327	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5edc86f5-69bb-417f-9cd5-f46b3899e887_345x345@2xc364.png	(from https://awokendreams.shop/collections/all)
14:30:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:45%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_{width}x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_{width}x35f1.png	(from https://awokendreams.shop/collections/all)
14:30:53	92390/92390	---MCZ	200	added ('OK')	text/html	etag:cacheable:e828757901e35a6e25e11ce468b2437b	https://awokendreams.shop/products/defeated-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/defeated-shorts.html	(from https://awokendreams.shop/collections/all)
14:30:53	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:30:46%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_{width}x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_{width}x35f1.png	(from https://awokendreams.shop/collections/all)
14:30:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:47%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_345x345@2x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_345x345@2x35f1.png	(from https://awokendreams.shop/collections/all)
14:30:54	369181/369181	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:02%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_345x345@2x.png?v=1662580020	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_3d8024b6-39de-4040-bab9-611331a424ea_345x345@2x35f1.png	(from https://awokendreams.shop/collections/all)
14:30:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:47%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_{width}x.png?v=1662571639	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_{width}xfa61.png	(from https://awokendreams.shop/collections/all)
14:30:55	92249/92249	---MCZ	200	added ('OK')	text/html	etag:cacheable:947070bfc5edb8ad7718d8fa65174c61	https://awokendreams.shop/products/empire-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/empire-shorts.html	(from https://awokendreams.shop/collections/all)
14:30:56	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:30:49%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_{width}x.png?v=1662571639	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_{width}xfa61.png	(from https://awokendreams.shop/collections/all)
14:30:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:49%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_345x345@2x.png?v=1662571639	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_345x345@2xfa61.png	(from https://awokendreams.shop/collections/all)
14:30:57	483181/483181	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:30:50%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_345x345@2x.png?v=1662571639	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_5dbf6fed-b0a4-4656-8297-d849dacd1e6d_345x345@2xfa61.png	(from https://awokendreams.shop/collections/all)
14:30:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:50%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_{width}x.png?v=1662571823	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_{width}xd765.png	(from https://awokendreams.shop/collections/all)
14:30:58	92608/92608	---MCZ	200	added ('OK')	text/html	etag:cacheable:a7ae584d4523250ddeddbe60083807d3	https://awokendreams.shop/products/grey-day-basic-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/grey-day-basic-shorts.html	(from https://awokendreams.shop/collections/all)
14:30:58	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:30:51%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_{width}x.png?v=1662571823	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_{width}xd765.png	(from https://awokendreams.shop/collections/all)
14:30:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:52%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_345x345@2x.png?v=1662571823	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_345x345@2xd765.png	(from https://awokendreams.shop/collections/all)
14:30:59	326059/326059	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:30:52%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_345x345@2x.png?v=1662571823	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_2f06bc0e-897f-4838-8c7e-c842e00f792f_345x345@2xd765.png	(from https://awokendreams.shop/collections/all)
14:31:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:53%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_{width}x.png?v=1662486221	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_{width}x063d.png	(from https://awokendreams.shop/collections/all)
14:31:01	92281/92281	---MCZ	200	added ('OK')	text/html	etag:cacheable:9c29d2594c9637b7aa017a4fbfdf8a06	https://awokendreams.shop/products/hands-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/hands-shorts.html	(from https://awokendreams.shop/collections/all)
14:31:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:30:54%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_{width}x.png?v=1662486221	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_{width}x063d.png	(from https://awokendreams.shop/collections/all)
14:31:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:55%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_345x345@2x.png?v=1662486221	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_345x345@2x063d.png	(from https://awokendreams.shop/collections/all)
14:31:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:56%20GMT	http://cdn.shopify.com/s/files/1/0194/1736/6592/t/1/assets/booster-page-speed-optimizer.js?23	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0194/1736/6592/t/1/assets/booster-page-speed-optimizer3769.js	(from https://awokendreams.shop/collections/all)
14:31:03	411923/411923	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:30:55%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_345x345@2x.png?v=1662486221	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_14f398e7-1275-43e8-ba78-672178287f55_345x345@2x063d.png	(from https://awokendreams.shop/collections/all)
14:31:04	2070/2070	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2026%20Aug%202022%2002:36:02%20GMT	https://cdn.shopify.com/s/files/1/0194/1736/6592/t/1/assets/booster-page-speed-optimizer.js?23	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0194/1736/6592/t/1/assets/booster-page-speed-optimizer3769.js	(from https://awokendreams.shop/collections/all)
14:31:04	127429/127429	---MCZ	200	added ('OK')	text/html	etag:cacheable:0cfba16ab0d7cd27bbc9226da7d49c5b	https://awokendreams.shop/collections/all?page=1	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/collections/all2679.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:05	118966/118966	---MCZ	200	added ('OK')	text/html	etag:cacheable:3e7bcc89e099d3745fa285be2c851539	https://awokendreams.shop/collections/all?page=3	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/collections/all9ba9.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:30:58%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_{width}x.png?v=1662579857	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_{width}xdca3.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:06	92178/92178	---MCZ	200	added ('OK')	text/html	etag:cacheable:9660ca41595b352fec9f2e343f74fcf1	https://awokendreams.shop/products/haze-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/haze-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:06	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:30:59%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_{width}x.png?v=1662579857	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_{width}xdca3.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:00%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_345x345@2x.png?v=1662579857	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_345x345@2x.67dca3.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:07	466400/466400	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:21%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_345x345@2x.png?v=1662579857	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_b3a7c55c-7cc5-4ca1-a2fd-9d10fe4e06d4_345x345@2xdca3.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:00%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_{width}x.png?v=1663369424	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_{width}x.6aec4a.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:08	92216/92216	---MCZ	200	added ('OK')	text/html	etag:cacheable:304216adc068dc8ab4bd70f1f5cb7439	https://awokendreams.shop/products/la-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/la-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:08	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:01%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_{width}x.png?v=1663369424	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_{width}xec4a.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:02%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_345x345@2x.png?v=1663369424	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_345x345@2x.6cec4a.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:09	270184/270184	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:24%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_345x345@2x.png?v=1663369424	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_4d26d4cd-d225-4808-ba65-1b49e8b6a500_345x345@2xec4a.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:03%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_{width}x.png?v=1662571898	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_{width}x.6faf63.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:10	92572/92572	---MCZ	200	added ('OK')	text/html	etag:cacheable:d1a61413c4bb4a436dbe5c9826df352c	https://awokendreams.shop/products/lemonade-basic-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/lemonade-basic-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:10	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:03%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_{width}x.png?v=1662571898	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_{width}xaf63.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:04%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_345x345@2x.png?v=1662571898	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_345x345@2x.71af63.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:12	368952/368952	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:05%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_345x345@2x.png?v=1662571898	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_8c6965de-c5fd-4f82-bc31-6be449a9097d_345x345@2xaf63.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:05%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_{width}x.png?v=1662580370	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_{width}x.74effc.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:13	92517/92517	---MCZ	200	added ('OK')	text/html	etag:cacheable:26c7f2f270580307eefc51609a1c0b88	https://awokendreams.shop/products/maroon-rug-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/maroon-rug-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:13	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:06%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_{width}x.png?v=1662580370	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_{width}xeffc.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:07%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_345x345@2x.png?v=1662580370	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_345x345@2x.76effc.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:14	614776/614776	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2020:00:32%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_345x345@2x.png?v=1662580370	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_cf156934-7089-4369-9f08-e7582f218208_345x345@2xeffc.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:08%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_{width}x.png?v=1662579321	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_{width}x.791a58.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:15	92451/92451	---MCZ	200	added ('OK')	text/html	etag:cacheable:32d5301e2d3780f7052ddfe077312e40	https://awokendreams.shop/products/olive-basic-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/olive-basic-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:15	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:09%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_{width}x.png?v=1662579321	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_{width}x1a58.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:09%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_345x345@2x.png?v=1662579321	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_345x345@2x1a58.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:17	316441/316441	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:09%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_345x345@2x.png?v=1662579321	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_08efb029-2b23-4e5f-bf90-33582701b69d_345x345@2x1a58.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:10%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_{width}x.png?v=1662579742	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_{width}x.7ebbd7.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:18	92217/92217	---MCZ	200	added ('OK')	text/html	etag:cacheable:881fbe2e6c5548dc0ce62391367b5638	https://awokendreams.shop/products/paint-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/paint-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:18	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:11%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_{width}x.png?v=1662579742	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_{width}xbbd7.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:11%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_345x345@2x.png?v=1662579742	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_345x345@2x.80bbd7.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:19	546283/546283	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:12%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_345x345@2x.png?v=1662579742	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_1c2251a4-e843-498a-8082-9e0994dfe5aa_345x345@2xbbd7.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:13%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_{width}x.png?v=1662741385	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_{width}x.83ef6a.delayed	(from https://awokendreams.shop/collections/all?page=2)
14:31:21	92074/92074	---MCZ	200	added ('OK')	text/html	etag:cacheable:9c4390d0c6618899fc75e44511e7f84b	https://awokendreams.shop/products/paisley-shorts	C:/Users/Z%20rb/Desktop/si/prueba/awokendreams.shop/products/paisley-shorts.html	(from https://awokendreams.shop/collections/all?page=2)
14:31:21	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Nov%202022%2013:31:15%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_{width}x.png?v=1662741385	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_{width}xef6a.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Nov%202022%2013:31:15%20GMT	http://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_345x345@2x.png?v=1662741385	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_345x345@2xef6a.png	(from https://awokendreams.shop/collections/all?page=2)
14:31:23	602761/602761	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2013:31:16%20GMT	https://cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_345x345@2x.png?v=1662741385	C:/Users/Z%20rb/Desktop/si/prueba/cdn.shopify.com/s/files/1/0505/5686/2629/products/image_fa1a6548-6f18-4ba1-b3b3-ba4c276e343b_345x345@2xef6a.png	(from https://awokendreams.shop/collections/all?page=2)
